,Matches Completed At Time,Venue,Number Of Matches Completed At Venue,Host Club,Suburb Location Of Venue,Latitude,Longitude
1372,37,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
1373,37,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
1374,37,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
1375,37,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
1376,37,Beasley Park,0,Bull Creek Leeming,Leeming,-32.07164018,115.869231
1377,37,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
1378,37,Ray Owen Reserve,0,Kalamunda,Lesmurdie,-32.00142326,116.0441285
1379,37,Wanneroo Showgrounds,0,Wanneroo,Wanneroo,-31.7567764,115.8035971
1380,37,Kingsway Reserve,0,Kingsway,Madeley,-31.81807322,115.8343469
1381,37,Wyong Reserve,0,Canning South Perth,Bentley,-32.01013345,115.9138305
1382,37,Clifton Park Oval,0,Canning Vale,Canning Vale,-32.09450205,115.9051224
1383,37,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
1384,37,Hamer Park,2,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
1385,37,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
1386,37,Burrendah Park,0,Willetton,Willetton,-32.05411786,115.8821643
1387,37,Atwell Reserve,0,Jandakot,Atwell,-32.14134361,115.8633754
1388,37,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
1389,37,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
1390,37,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
1391,37,Thornlie Oval,6,Thornlie,Thornlie,-32.05795567,115.9547107
1392,37,Ridgewood Park,0,Quinns District,Ridgewood,-31.66951794,115.724327
1393,37,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
1394,37,Harmony Fields,4,Maddington,Maddington,-32.05483991,116.0116379
1395,37,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
1396,37,Gosnells Oval,0,Gosnells,Gosnells,-32.07163251,115.9963124
1397,37,Cross Park,0,Roleystone,Roleystone,-32.11140919,116.0689755
1398,37,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
1399,37,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
1400,37,Gil Fraser Oval,5,North Fremantle,North Fremantle,-32.03507899,115.7587643
1401,37,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
1402,37,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
1403,37,City Beach Oval,0,West Coast,City Beach,-31.93729191,115.7593959
1404,37,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
1405,37,Lightning Park,0,Noranda,Noranda,-31.86847639,115.9155357
1406,38,Dalkeith Oval,2,Collegians,Dalkeith,-32.00128593,115.7951273
1407,38,Heathridge Oval,0,Ocean Ridge,Heathridge,-31.76805127,115.7579837
1408,38,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
1409,38,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
1410,38,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
1411,38,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
1412,38,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
1413,38,Beasley Park,0,Bull Creek Leeming,Leeming,-32.07164018,115.869231
1414,38,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
1415,38,Ray Owen Reserve,0,Kalamunda,Lesmurdie,-32.00142326,116.0441285
1416,38,Wanneroo Showgrounds,0,Wanneroo,Wanneroo,-31.7567764,115.8035971
1417,38,Kingsway Reserve,0,Kingsway,Madeley,-31.81807322,115.8343469
1418,38,Wyong Reserve,0,Canning South Perth,Bentley,-32.01013345,115.9138305
1419,38,Clifton Park Oval,0,Canning Vale,Canning Vale,-32.09450205,115.9051224
1420,38,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
1421,38,Hamer Park,2,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
1422,38,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
1423,38,Burrendah Park,0,Willetton,Willetton,-32.05411786,115.8821643
1424,38,Atwell Reserve,0,Jandakot,Atwell,-32.14134361,115.8633754
1425,38,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
1426,38,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
1427,38,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
1428,38,Thornlie Oval,6,Thornlie,Thornlie,-32.05795567,115.9547107
1429,38,Ridgewood Park,0,Quinns District,Ridgewood,-31.66951794,115.724327
1430,38,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
1431,38,Harmony Fields,4,Maddington,Maddington,-32.05483991,116.0116379
1432,38,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
1433,38,Gosnells Oval,0,Gosnells,Gosnells,-32.07163251,115.9963124
1434,38,Cross Park,0,Roleystone,Roleystone,-32.11140919,116.0689755
1435,38,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
1436,38,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
1437,38,Gil Fraser Oval,6,North Fremantle,North Fremantle,-32.03507899,115.7587643
1438,38,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
1439,38,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
1440,38,City Beach Oval,0,West Coast,City Beach,-31.93729191,115.7593959
1441,38,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
1442,38,Lightning Park,0,Noranda,Noranda,-31.86847639,115.9155357
1443,39,Dalkeith Oval,2,Collegians,Dalkeith,-32.00128593,115.7951273
1444,39,Heathridge Oval,0,Ocean Ridge,Heathridge,-31.76805127,115.7579837
1445,39,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
1446,39,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
1447,39,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
1448,39,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
1449,39,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
1450,39,Beasley Park,0,Bull Creek Leeming,Leeming,-32.07164018,115.869231
1451,39,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
1452,39,Ray Owen Reserve,0,Kalamunda,Lesmurdie,-32.00142326,116.0441285
1453,39,Wanneroo Showgrounds,0,Wanneroo,Wanneroo,-31.7567764,115.8035971
1454,39,Kingsway Reserve,0,Kingsway,Madeley,-31.81807322,115.8343469
1455,39,Wyong Reserve,0,Canning South Perth,Bentley,-32.01013345,115.9138305
1456,39,Clifton Park Oval,0,Canning Vale,Canning Vale,-32.09450205,115.9051224
1457,39,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
1458,39,Hamer Park,2,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
1459,39,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
1460,39,Burrendah Park,0,Willetton,Willetton,-32.05411786,115.8821643
1461,39,Atwell Reserve,0,Jandakot,Atwell,-32.14134361,115.8633754
1462,39,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
1463,39,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
1464,39,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
1465,39,Thornlie Oval,6,Thornlie,Thornlie,-32.05795567,115.9547107
1466,39,Ridgewood Park,0,Quinns District,Ridgewood,-31.66951794,115.724327
1467,39,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
1468,39,Harmony Fields,4,Maddington,Maddington,-32.05483991,116.0116379
1469,39,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
1470,39,Gosnells Oval,0,Gosnells,Gosnells,-32.07163251,115.9963124
1471,39,Cross Park,0,Roleystone,Roleystone,-32.11140919,116.0689755
1472,39,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
1473,39,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
1474,39,Gil Fraser Oval,6,North Fremantle,North Fremantle,-32.03507899,115.7587643
1475,39,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
1476,39,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
1477,39,City Beach Oval,1,West Coast,City Beach,-31.93729191,115.7593959
1478,39,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
1479,39,Lightning Park,0,Noranda,Noranda,-31.86847639,115.9155357
1480,40,Dalkeith Oval,2,Collegians,Dalkeith,-32.00128593,115.7951273
1481,40,Heathridge Oval,0,Ocean Ridge,Heathridge,-31.76805127,115.7579837
1482,40,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
1483,40,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
1484,40,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
1485,40,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
1486,40,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
1487,40,Beasley Park,0,Bull Creek Leeming,Leeming,-32.07164018,115.869231
1488,40,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
1489,40,Ray Owen Reserve,0,Kalamunda,Lesmurdie,-32.00142326,116.0441285
1490,40,Wanneroo Showgrounds,0,Wanneroo,Wanneroo,-31.7567764,115.8035971
1491,40,Kingsway Reserve,0,Kingsway,Madeley,-31.81807322,115.8343469
1492,40,Wyong Reserve,0,Canning South Perth,Bentley,-32.01013345,115.9138305
1493,40,Clifton Park Oval,0,Canning Vale,Canning Vale,-32.09450205,115.9051224
1494,40,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
1495,40,Hamer Park,2,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
1496,40,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
1497,40,Burrendah Park,0,Willetton,Willetton,-32.05411786,115.8821643
1498,40,Atwell Reserve,0,Jandakot,Atwell,-32.14134361,115.8633754
1499,40,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
1500,40,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
1501,40,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
1502,40,Thornlie Oval,6,Thornlie,Thornlie,-32.05795567,115.9547107
1503,40,Ridgewood Park,0,Quinns District,Ridgewood,-31.66951794,115.724327
1504,40,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
1505,40,Harmony Fields,4,Maddington,Maddington,-32.05483991,116.0116379
1506,40,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
1507,40,Gosnells Oval,0,Gosnells,Gosnells,-32.07163251,115.9963124
1508,40,Cross Park,0,Roleystone,Roleystone,-32.11140919,116.0689755
1509,40,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
1510,40,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
1511,40,Gil Fraser Oval,6,North Fremantle,North Fremantle,-32.03507899,115.7587643
1512,40,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
1513,40,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
1514,40,City Beach Oval,2,West Coast,City Beach,-31.93729191,115.7593959
1515,40,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
1516,40,Lightning Park,0,Noranda,Noranda,-31.86847639,115.9155357
1517,41,Dalkeith Oval,2,Collegians,Dalkeith,-32.00128593,115.7951273
1518,41,Heathridge Oval,0,Ocean Ridge,Heathridge,-31.76805127,115.7579837
1519,41,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
1520,41,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
1521,41,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
1522,41,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
1523,41,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
1524,41,Beasley Park,0,Bull Creek Leeming,Leeming,-32.07164018,115.869231
1525,41,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
1526,41,Ray Owen Reserve,0,Kalamunda,Lesmurdie,-32.00142326,116.0441285
1527,41,Wanneroo Showgrounds,0,Wanneroo,Wanneroo,-31.7567764,115.8035971
1528,41,Kingsway Reserve,0,Kingsway,Madeley,-31.81807322,115.8343469
1529,41,Wyong Reserve,0,Canning South Perth,Bentley,-32.01013345,115.9138305
1530,41,Clifton Park Oval,0,Canning Vale,Canning Vale,-32.09450205,115.9051224
1531,41,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
1532,41,Hamer Park,2,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
1533,41,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
1534,41,Burrendah Park,0,Willetton,Willetton,-32.05411786,115.8821643
1535,41,Atwell Reserve,0,Jandakot,Atwell,-32.14134361,115.8633754
1536,41,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
1537,41,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
1538,41,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
1539,41,Thornlie Oval,6,Thornlie,Thornlie,-32.05795567,115.9547107
1540,41,Ridgewood Park,0,Quinns District,Ridgewood,-31.66951794,115.724327
1541,41,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
1542,41,Harmony Fields,4,Maddington,Maddington,-32.05483991,116.0116379
1543,41,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
1544,41,Gosnells Oval,0,Gosnells,Gosnells,-32.07163251,115.9963124
1545,41,Cross Park,0,Roleystone,Roleystone,-32.11140919,116.0689755
1546,41,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
1547,41,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
1548,41,Gil Fraser Oval,7,North Fremantle,North Fremantle,-32.03507899,115.7587643
1549,41,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
1550,41,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
1551,41,City Beach Oval,2,West Coast,City Beach,-31.93729191,115.7593959
1552,41,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
1553,41,Lightning Park,0,Noranda,Noranda,-31.86847639,115.9155357
1554,42,Dalkeith Oval,2,Collegians,Dalkeith,-32.00128593,115.7951273
1555,42,Heathridge Oval,0,Ocean Ridge,Heathridge,-31.76805127,115.7579837
1556,42,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
1557,42,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
1558,42,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
1559,42,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
1560,42,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
1561,42,Beasley Park,0,Bull Creek Leeming,Leeming,-32.07164018,115.869231
1562,42,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
1563,42,Ray Owen Reserve,0,Kalamunda,Lesmurdie,-32.00142326,116.0441285
1564,42,Wanneroo Showgrounds,0,Wanneroo,Wanneroo,-31.7567764,115.8035971
1565,42,Kingsway Reserve,0,Kingsway,Madeley,-31.81807322,115.8343469
1566,42,Wyong Reserve,0,Canning South Perth,Bentley,-32.01013345,115.9138305
1567,42,Clifton Park Oval,0,Canning Vale,Canning Vale,-32.09450205,115.9051224
1568,42,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
1569,42,Hamer Park,2,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
1570,42,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
1571,42,Burrendah Park,0,Willetton,Willetton,-32.05411786,115.8821643
1572,42,Atwell Reserve,0,Jandakot,Atwell,-32.14134361,115.8633754
1573,42,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
1574,42,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
1575,42,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
1576,42,Thornlie Oval,6,Thornlie,Thornlie,-32.05795567,115.9547107
1577,42,Ridgewood Park,0,Quinns District,Ridgewood,-31.66951794,115.724327
1578,42,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
1579,42,Harmony Fields,4,Maddington,Maddington,-32.05483991,116.0116379
1580,42,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
1581,42,Gosnells Oval,0,Gosnells,Gosnells,-32.07163251,115.9963124
1582,42,Cross Park,0,Roleystone,Roleystone,-32.11140919,116.0689755
1583,42,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
1584,42,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
1585,42,Gil Fraser Oval,8,North Fremantle,North Fremantle,-32.03507899,115.7587643
1586,42,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
1587,42,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
1588,42,City Beach Oval,2,West Coast,City Beach,-31.93729191,115.7593959
1589,42,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
1590,42,Lightning Park,0,Noranda,Noranda,-31.86847639,115.9155357
1591,43,Dalkeith Oval,2,Collegians,Dalkeith,-32.00128593,115.7951273
1592,43,Heathridge Oval,0,Ocean Ridge,Heathridge,-31.76805127,115.7579837
1593,43,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
1594,43,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
1595,43,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
1596,43,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
1597,43,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
1598,43,Beasley Park,0,Bull Creek Leeming,Leeming,-32.07164018,115.869231
1599,43,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
1600,43,Ray Owen Reserve,0,Kalamunda,Lesmurdie,-32.00142326,116.0441285
1601,43,Wanneroo Showgrounds,0,Wanneroo,Wanneroo,-31.7567764,115.8035971
1602,43,Kingsway Reserve,0,Kingsway,Madeley,-31.81807322,115.8343469
1603,43,Wyong Reserve,0,Canning South Perth,Bentley,-32.01013345,115.9138305
1604,43,Clifton Park Oval,0,Canning Vale,Canning Vale,-32.09450205,115.9051224
1605,43,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
1606,43,Hamer Park,2,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
1607,43,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
1608,43,Burrendah Park,0,Willetton,Willetton,-32.05411786,115.8821643
1609,43,Atwell Reserve,0,Jandakot,Atwell,-32.14134361,115.8633754
1610,43,Swan Athletic Sporting Club,0,Swan Athletic,Herne Hill,-31.82496253,116.019822
1611,43,Bill Grayden Reserve,2,Trinity Aquinas,Como,-31.99731409,115.875948
1612,43,Carlisle Reserve,0,Carlisle,Carlisle,-31.9812595,115.928471
1613,43,Thornlie Oval,7,Thornlie,Thornlie,-32.05795567,115.9547107
1614,43,Ridgewood Park,0,Quinns District,Ridgewood,-31.66951794,115.724327
1615,43,Kingsley Park,0,Kingsley,Kingsley,-31.80566529,115.7894548
1616,43,Harmony Fields,4,Maddington,Maddington,-32.05483991,116.0116379
1617,43,East Fremantle Oval,0,None (GF Venue),East Fremantle,-32.04584182,115.7685657
1618,43,Gosnells Oval,0,Gosnells,Gosnells,-32.07163251,115.9963124
1619,43,Cross Park,0,Roleystone,Roleystone,-32.11140919,116.0689755
1620,43,Warnbro Sporting Complex,1,Warnbro,Warnbro,-32.3296163,115.7519065
1621,43,Macdonald Reserve,2,Whitford,Padbury,-31.80364653,115.7583683
1622,43,Gil Fraser Oval,8,North Fremantle,North Fremantle,-32.03507899,115.7587643
1623,43,Morris Buzzacott Reserve,0,CBC Fremantle,Kardinya,-32.06242979,115.8257632
1624,43,Kingfisher Oval,0,Ballajura,Ballajura,-31.83724709,115.8942869
1625,43,City Beach Oval,2,West Coast,City Beach,-31.93729191,115.7593959
1626,43,Melville Reserve,2,Melville,Melville,-32.03535809,115.7946502
1627,43,Lightning Park,0,Noranda,Noranda,-31.86847639,115.9155357
1628,44,Dalkeith Oval,2,Collegians,Dalkeith,-32.00128593,115.7951273
1629,44,Heathridge Oval,0,Ocean Ridge,Heathridge,-31.76805127,115.7579837
1630,44,Jubilee Reserve,0,Bassendean,Eden Hill,-31.89086827,115.9413748
1631,44,Inglewood Oval,0,Mount Lawley,Mount Lawley,-31.92027662,115.8743075
1632,44,Pat Goodridge Reserve,0,Wembley,Jolimont,-31.94531942,115.805888
1633,44,Forster Park,2,Belmont Districts,Cloverdale,-31.96841277,115.945332
1634,44,South Oval,2,Curtin University Wesley,Bentley,-32.00884642,115.8900356
1635,44,Beasley Park,0,Bull Creek Leeming,Leeming,-32.07164018,115.869231
1636,44,John Dunn Memorial Oval,5,Kelmscott,Kelmscott,-32.12518622,116.0068897
1637,44,Ray Owen Reserve,0,Kalamunda,Lesmurdie,-32.00142326,116.0441285
1638,44,Wanneroo Showgrounds,0,Wanneroo,Wanneroo,-31.7567764,115.8035971
1639,44,Kingsway Reserve,0,Kingsway,Madeley,-31.81807322,115.8343469
1640,44,Wyong Reserve,0,Canning South Perth,Bentley,-32.01013345,115.9138305
1641,44,Clifton Park Oval,0,Canning Vale,Canning Vale,-32.09450205,115.9051224
1642,44,Anning Park,0,Cockburn Lakes,South Lake,-32.11774694,115.8436156
1643,44,Hamer Park,2,Mount Lawley,Mount Lawley,-31.9220057,115.8723783
1644,44,UWA Sports Park,2,University,Mt Claremont,-31.95191389,115.7862036
